config_name,normalization,pca_variance,pca_components,kmeans_n_init,spectral_n_neighbors,spectral_affinity,method,ari,silhouette,umap_ari,umap_silhouette,embed_time,func,bins,range,harm_bins,harm_range,pol_bins,pol_range
harmonic_200_3.52,l2,0.99,98,50,20,nearest_neighbors,Spectral,0.005907760174593297,0.325579546771193,0.00027561479333661735,-0.017978309,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.95,83,10,10,nearest_neighbors,K-Means,2.1476106201393402e-05,0.8162224920692153,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.95,83,10,10,nearest_neighbors,Spectral,0.00821888793199603,-0.08476354787901648,0.00024137333504299977,-0.041441366,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.95,83,10,15,nearest_neighbors,K-Means,2.1476106201393402e-05,0.8162224920692153,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.95,83,10,15,nearest_neighbors,Spectral,7.192936393076371e-05,0.21827499429382632,0.019609542713700585,-0.056041025,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.95,83,10,20,nearest_neighbors,K-Means,2.1476106201393402e-05,0.8162224920692153,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.95,83,10,20,nearest_neighbors,Spectral,0.006312316222749158,-0.06732740505067512,0.024566044548617647,0.33959073,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.95,83,50,10,nearest_neighbors,K-Means,0.0007914833283244033,0.6650071462383582,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.95,83,50,10,nearest_neighbors,Spectral,0.00821888793199603,-0.08476354787901648,-8.07130805667987e-05,-0.0104939025,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.95,83,50,15,nearest_neighbors,K-Means,0.0007914833283244033,0.6650071462383582,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.95,83,50,15,nearest_neighbors,Spectral,7.192936393076371e-05,0.21827499429382632,0.019609542713700585,-0.056041025,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.95,83,50,20,nearest_neighbors,K-Means,0.0007914833283244033,0.6650071462383582,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.95,83,50,20,nearest_neighbors,Spectral,0.006312316222749158,-0.06732740505067512,0.024566044548617647,0.33959073,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.99,101,10,10,nearest_neighbors,K-Means,0.0008815682441485614,0.6420117988907487,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.99,101,10,10,nearest_neighbors,Spectral,0.0005151531841245262,-0.13757625759369488,0.022904388731604695,-0.027612187,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.99,101,10,15,nearest_neighbors,K-Means,0.0008815682441485614,0.6420117988907487,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.99,101,10,15,nearest_neighbors,Spectral,7.192936393076371e-05,0.21086896041872452,0.019609542713700585,-0.056041025,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.99,101,10,20,nearest_neighbors,K-Means,0.0008815682441485614,0.6420117988907487,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.99,101,10,20,nearest_neighbors,Spectral,0.005970837432116124,-0.0686405314098175,0.024566044548617647,0.33959073,4.233170509338379,harmonic,200.0,3.52,,,,
harmonic_200_3.52,standard,0.99,101,50,10,nearest_neighbors,K-Means,0.000822593790397324,0.6575433142473732,0.012119791747713953,0.5518131,4.233170509338379,harmonic,200.0,3.52,,,,
